sequence,label
"[0.9611937878717219, 0.9611937878717219, 0.9611937878717219, 0.9611937878717219]",1
"[0.9034374793961897, 0.9034374793961897, 0.9034374793961897, 0.9034374793961898]",1
"[0.7651816183385642, 0.7651816183385642, 0.7651816183385642, 0.7651816183385644]",0
"[0.40275345117019407, 0.40275345117019407, 0.40275345117019407, 0.40275345117019407]",1
"[0.1750525301223137, 0.17505253012231373, 0.17505253012231373, 0.1750525301223137]",0
"[0.29979156070856494, 0.2997915607085649, 0.29979156070856494, 0.29979156070856494]",0
"[0.571590519857066, 0.571590519857066, 0.571590519857066, 0.571590519857066]",1
"[0.3246915623312863, 0.32469156233128627, 0.3246915623312863, 0.32469156233128627]",0
"[0.2505644073463374, 0.2505644073463374, 0.25056440734633745, 0.2505644073463374]",0
"[0.5446129232068307, 0.5446129232068307, 0.5446129232068306, 0.5446129232068307]",1
"[0.12971479136846725, 0.12971479136846725, 0.12971479136846725, 0.12971479136846722]",0
"[0.990464465252638, 0.9904644652526379, 0.9904644652526379, 0.990464465252638]",1
"[0.36839875848657694, 0.36839875848657694, 0.36839875848657694, 0.36839875848657694]",0
"[0.43879401978930643, 0.4387940197893064, 0.43879401978930643, 0.43879401978930643]",1
"[0.45245345969313605, 0.45245345969313605, 0.45245345969313605, 0.45245345969313605]",1
"[0.2797085563174224, 0.2797085563174224, 0.2797085563174224, 0.2797085563174224]",0
"[0.6602799179750893, 0.6602799179750892, 0.6602799179750892, 0.6602799179750893]",1
"[0.81408028026591, 0.8140802802659098, 0.8140802802659098, 0.81408028026591]",0
"[0.6507383162964644, 0.6507383162964644, 0.6507383162964644, 0.6507383162964645]",1
"[0.01573491516017941, 0.01573491516017941, 0.01573491516017941, 0.015734915160179413]",0
"[0.4608126676355239, 0.46081266763552386, 0.4608126676355239, 0.46081266763552386]",1
"[0.43403718020145426, 0.43403718020145426, 0.43403718020145426, 0.43403718020145426]",1
"[0.5335516648902009, 0.5335516648902009, 0.5335516648902009, 0.533551664890201]",1
"[0.8065400349484478, 0.8065400349484478, 0.8065400349484478, 0.806540034948448]",0
"[0.1617182192577263, 0.1617182192577263, 0.1617182192577263, 0.16171821925772628]",0
"[0.5595951003170739, 0.5595951003170738, 0.5595951003170738, 0.5595951003170739]",1
"[0.04164253904143363, 0.04164253904143363, 0.041642539041433634, 0.041642539041433634]",0
"[0.08308801246016109, 0.08308801246016109, 0.08308801246016109, 0.08308801246016109]",0
"[0.9343869424435347, 0.9343869424435347, 0.9343869424435347, 0.9343869424435348]",1
"[0.7724853995278904, 0.7724853995278903, 0.7724853995278903, 0.7724853995278904]",0
"[0.7856775395333667, 0.7856775395333667, 0.7856775395333666, 0.7856775395333667]",0
"[0.24899906598496774, 0.24899906598496774, 0.24899906598496774, 0.24899906598496774]",0
"[0.7292183117236064, 0.7292183117236063, 0.7292183117236063, 0.7292183117236064]",1
"[0.0025101014405526255, 0.0025101014405526255, 0.002510101440552626, 0.0025101014405526255]",0
"[0.31023260322079493, 0.3102326032207949, 0.31023260322079493, 0.3102326032207949]",0
"[0.034668491911464906, 0.0346684919114649, 0.034668491911464906, 0.034668491911464906]",0
"[0.0009109899316717348, 0.0009109899316717348, 0.0009109899316717348, 0.0009109899316717348]",0
"[0.785389469941718, 0.7853894699417179, 0.7853894699417179, 0.785389469941718]",0
"[0.41309771516444815, 0.41309771516444815, 0.4130977151644482, 0.41309771516444815]",1
"[0.14723557718664262, 0.14723557718664262, 0.14723557718664262, 0.14723557718664262]",0
"[0.9429873657252884, 0.9429873657252884, 0.9429873657252884, 0.9429873657252885]",1
"[0.6882940827245814, 0.6882940827245813, 0.6882940827245813, 0.6882940827245814]",1
"[0.41288127921903534, 0.41288127921903534, 0.41288127921903534, 0.41288127921903534]",1
"[0.2499873910163513, 0.2499873910163513, 0.2499873910163513, 0.2499873910163513]",0
"[0.5992521447332969, 0.5992521447332969, 0.5992521447332969, 0.599252144733297]",1
"[0.4450292170252418, 0.44502921702524173, 0.4450292170252418, 0.4450292170252418]",1
"[0.09698479363881525, 0.09698479363881526, 0.09698479363881525, 0.09698479363881526]",0
"[0.2692774548009966, 0.2692774548009966, 0.26927745480099663, 0.2692774548009966]",0
"[0.371232892533011, 0.371232892533011, 0.37123289253301106, 0.371232892533011]",0
"[0.36357240502365296, 0.36357240502365296, 0.363572405023653, 0.36357240502365296]",0
"[0.8724636024326786, 0.8724636024326786, 0.8724636024326785, 0.30790969950270164]",0
"[0.48635444825207325, 0.4863544482520732, 0.48635444825207325, 0.4863544482520732]",1
"[0.05411775782009166, 0.05411775782009166, 0.05411775782009166, 0.05411775782009166]",0
"[0.1738621689703219, 0.1738621689703219, 0.1738621689703219, 0.17386216897032186]",0
"[0.39969052802914934, 0.3996905280291493, 0.39969052802914934, 0.3996905280291493]",1
"[0.8895088285545163, 0.8895088285545163, 0.8895088285545163, 0.8895088285545164]",1
"[0.11506234831758148, 0.11506234831758148, 0.11506234831758147, 0.11506234831758148]",0
"[0.17725292568623205, 0.17725292568623205, 0.17725292568623205, 0.17725292568623205]",0
"[0.3260614461722122, 0.3260614461722122, 0.3260614461722123, 0.3260614461722122]",0
"[0.5785781627607081, 0.5785781627607081, 0.5785781627607081, 0.5785781627607081]",1
"[0.5839453502527132, 0.5839453502527132, 0.5839453502527132, 0.5839453502527133]",1
"[0.7486181650354418, 0.7486181650354418, 0.7486181650354418, 0.7486181650354419]",1
"[0.6295349032017462, 0.6295349032017462, 0.6295349032017461, 0.6295349032017462]",1
"[0.21424965729147918, 0.2142496572914792, 0.2142496572914792, 0.21424965729147918]",0
"[0.11165390247678449, 0.11165390247678449, 0.11165390247678447, 0.11165390247678449]",0
"[0.05664781434781, 0.05664781434781, 0.05664781434781001, 0.05664781434781001]",0
"[0.5090898711339942, 0.5090898711339942, 0.5090898711339942, 0.5090898711339943]",1
"[0.7934500825321938, 0.7934500825321937, 0.7934500825321937, 0.7934500825321938]",0
"[0.06803164335917358, 0.06803164335917358, 0.06803164335917358, 0.06803164335917358]",0
"[0.7566428877072423, 0.7566428877072423, 0.7566428877072423, 0.7566428877072423]",0
"[0.3110251783495052, 0.3110251783495052, 0.3110251783495052, 0.3110251783495052]",0
"[0.7516779450675191, 0.7516779450675191, 0.7516779450675191, 0.7516779450675191]",0
"[0.6534027224586538, 0.6534027224586538, 0.6534027224586538, 0.6534027224586538]",1
"[0.1993932045399358, 0.19939320453993584, 0.19939320453993584, 0.1993932045399358]",0
"[0.44131654747461424, 0.44131654747461424, 0.4413165474746143, 0.44131654747461424]",1
"[0.26492746508554155, 0.2649274650855415, 0.26492746508554155, 0.2649274650855415]",0
"[0.3816668447761748, 0.3816668447761748, 0.3816668447761748, 0.3816668447761748]",1
"[0.5766320666409273, 0.5766320666409273, 0.5766320666409273, 0.5766320666409273]",1
"[0.08493111693958842, 0.08493111693958842, 0.08493111693958841, 0.08493111693958842]",0
"[0.43039804478155463, 0.43039804478155463, 0.43039804478155463, 0.43039804478155463]",1
"[0.48941649424642936, 0.48941649424642936, 0.48941649424642936, 0.48941649424642936]",1
"[0.12827239673461677, 0.1282723967346168, 0.1282723967346168, 0.12827239673461677]",0
"[0.5200762065043059, 0.5200762065043057, 0.5200762065043057, 0.5200762065043059]",1
"[0.25034811759203934, 0.25034811759203934, 0.25034811759203934, 0.25034811759203934]",0
"[0.1344440008356284, 0.1344440008356284, 0.1344440008356284, 0.13444400083562838]",0
"[0.5835851353459269, 0.5835851353459268, 0.5835851353459268, 0.5835851353459269]",1
"[0.939208398504114, 0.939208398504114, 0.939208398504114, 0.9392083985041141]",1
"[0.9667893258849934, 0.9667893258849934, 0.9667893258849934, 0.9667893258849934]",1
"[0.24795562690331693, 0.24795562690331693, 0.24795562690331693, 0.24795562690331693]",0
"[0.1595431147566627, 0.1595431147566627, 0.1595431147566627, 0.1595431147566627]",0
"[0.33934926826230366, 0.33934926826230366, 0.3393492682623037, 0.33934926826230366]",0
"[0.7648349261098939, 0.7648349261098939, 0.7648349261098938, 0.7648349261098939]",0
"[0.8603596359899718, 0.8603596359899718, 0.8603596359899718, 0.8603596359899719]",0
"[0.41284524310924525, 0.4128452431092452, 0.41284524310924525, 0.41284524310924525]",1
"[0.5628012176550331, 0.5628012176550331, 0.5628012176550331, 0.5628012176550331]",1
"[0.8624324067106984, 0.8624324067106984, 0.8624324067106983, 0.8624324067106984]",0
"[0.0063134094823358005, 0.0063134094823358005, 0.0063134094823358005, 0.0063134094823358005]",0
"[0.7154691104753097, 0.7154691104753097, 0.7154691104753096, 0.7154691104753097]",1
"[0.368579231417757, 0.368579231417757, 0.36857923141775706, 0.368579231417757]",0
"[0.615384480438971, 0.615384480438971, 0.6153844804389709, 0.615384480438971]",1
"[0.884578752495665, 0.884578752495665, 0.884578752495665, 0.8845787524956651]",1
"[0.625104873850956, 0.625104873850956, 0.625104873850956, 0.6251048738509561]",1
"[0.3525507644991251, 0.3525507644991251, 0.3525507644991251, 0.3525507644991251]",0
"[0.6511347135041556, 0.6511347135041556, 0.6511347135041556, 0.6511347135041557]",1
"[0.8230639435550258, 0.8230639435550258, 0.8230639435550258, 0.8230639435550259]",0
"[0.784561516563234, 0.7845615165632339, 0.7845615165632339, 0.784561516563234]",0
"[0.793270048174358, 0.793270048174358, 0.793270048174358, 0.7932700481743581]",0
"[0.6891218168163932, 0.6891218168163931, 0.6891218168163931, 0.6891218168163932]",1
"[0.47763794922519437, 0.47763794922519437, 0.47763794922519437, 0.47763794922519437]",1
"[0.9067854752110305, 0.9067854752110305, 0.9067854752110305, 0.9067854752110305]",1
"[0.6363054522999589, 0.6363054522999589, 0.6363054522999589, 0.636305452299959]",1
"[0.9965802974433658, 0.9965802974433658, 0.9965802974433658, 0.996580297443366]",1
"[0.5313545586263648, 0.5313545586263648, 0.5313545586263648, 0.5313545586263649]",1
"[0.3165893583686592, 0.31658935836865915, 0.3165893583686592, 0.31658935836865915]",0
"[0.21817963993420814, 0.21817963993420814, 0.21817963993420816, 0.21817963993420814]",0
"[0.0048327858719737155, 0.0048327858719737155, 0.004832785871973716, 0.004832785871973716]",0
"[0.07720732867753617, 0.07720732867753617, 0.07720732867753616, 0.07720732867753617]",0
"[0.18488198210591517, 0.18488198210591517, 0.18488198210591517, 0.18488198210591514]",0
"[0.5096299011119442, 0.5096299011119442, 0.5096299011119442, 0.5096299011119443]",1
"[0.15556934787506096, 0.15556934787506096, 0.155569347875061, 0.15556934787506096]",0
"[0.38599117795098825, 0.3859911779509882, 0.38599117795098825, 0.38599117795098825]",1
"[0.9713246859339734, 0.9713246859339733, 0.9713246859339733, 0.9713246859339734]",1
"[0.22063097254662437, 0.22063097254662437, 0.22063097254662437, 0.22063097254662434]",0
"[0.015517675163635369, 0.015517675163635369, 0.015517675163635367, 0.015517675163635369]",0
"[0.6072831536230324, 0.6072831536230324, 0.6072831536230324, 0.6072831536230325]",1
"[0.34515371337857753, 0.3451537133785775, 0.34515371337857753, 0.34515371337857753]",0
"[0.3940294963964621, 0.39402949639646206, 0.3940294963964621, 0.39402949639646206]",1
"[0.3838646089000273, 0.3838646089000273, 0.3838646089000273, 0.3838646089000273]",1
"[0.9045899770494569, 0.9045899770494569, 0.9045899770494568, 0.9045899770494569]",1
"[0.7544845951843769, 0.7544845951843769, 0.7544845951843769, 0.7544845951843769]",0
"[0.29338992488846716, 0.2933899248884671, 0.29338992488846716, 0.2933899248884671]",0
"[0.6540515186259906, 0.6540515186259906, 0.6540515186259905, 0.6540515186259906]",1
"[0.7359170078889111, 0.7359170078889111, 0.735917007888911, 0.7359170078889111]",1
"[0.7254742110833039, 0.7254742110833039, 0.7254742110833039, 0.7254742110833039]",1
"[0.6977936544577106, 0.6977936544577106, 0.6977936544577106, 0.6977936544577107]",1
"[0.8081549350977236, 0.8081549350977236, 0.8081549350977235, 0.8081549350977236]",0
"[0.47172744245515696, 0.4717274424551569, 0.47172744245515696, 0.47172744245515696]",1
"[0.6298590819987424, 0.6298590819987424, 0.6298590819987424, 0.6298590819987425]",1
"[0.8158624230504793, 0.8158624230504793, 0.8158624230504793, 0.8158624230504794]",0
"[0.4995433720530247, 0.4995433720530246, 0.4995433720530247, 0.4995433720530246]",1
"[0.6561041880684367, 0.6561041880684367, 0.6561041880684366, 0.6561041880684367]",1
"[0.1659000891911991, 0.1659000891911991, 0.1659000891911991, 0.1659000891911991]",0
"[0.5612881396171927, 0.5612881396171927, 0.5612881396171926, 0.5612881396171927]",1
"[0.8915256811738445, 0.8915256811738445, 0.8915256811738443, 0.8915256811738445]",1
"[0.28980020206535884, 0.2898002020653588, 0.28980020206535884, 0.2898002020653588]",0
"[0.8591234439235005, 0.8591234439235005, 0.8591234439235005, 0.8591234439235005]",0
"[0.46639599869071235, 0.46639599869071235, 0.46639599869071235, 0.46639599869071235]",1
"[0.3414498883903934, 0.3414498883903934, 0.3414498883903934, 0.3414498883903934]",0
"[0.4075456690078199, 0.40754566900781986, 0.4075456690078199, 0.40754566900781986]",1
"[0.6850182322248781, 0.6850182322248781, 0.6850182322248781, 0.6850182322248782]",1
"[0.2767997186113423, 0.2767997186113423, 0.2767997186113423, 0.2767997186113423]",0
"[0.07388213867659908, 0.07388213867659908, 0.07388213867659908, 0.07388213867659908]",0
"[0.277665170010764, 0.277665170010764, 0.2776651700107641, 0.277665170010764]",0
"[0.147885250500668, 0.14788525050066803, 0.14788525050066803, 0.147885250500668]",0
"[0.3106287080462566, 0.3106287080462566, 0.31062870804625664, 0.3106287080462566]",0
"[0.8052828644570075, 0.8052828644570074, 0.8052828644570074, 0.8052828644570075]",0
"[0.9465143725601616, 0.9465143725601616, 0.9465143725601616, 0.9465143725601617]",1
"[0.5646378897254106, 0.5646378897254106, 0.5646378897254106, 0.5646378897254107]",1
"[0.31106128755485274, 0.3110612875548527, 0.31106128755485274, 0.3110612875548527]",0
"[0.3938489503697246, 0.3938489503697246, 0.3938489503697246, 0.3938489503697246]",1
"[0.22834430814397075, 0.22834430814397075, 0.22834430814397078, 0.22834430814397075]",0
"[0.30657358580928695, 0.3605817002933032, 0.3605817002933032, 0.3605817002933032]",0
"[0.9049138634642235, 0.9049138634642235, 0.9049138634642235, 0.9049138634642236]",1
"[0.5872232474280231, 0.5872232474280231, 0.5872232474280231, 0.5872232474280232]",1
"[0.8216742508180489, 0.8216742508180489, 0.8216742508180489, 0.8216742508180489]",0
"[0.11332925265201646, 0.11332925265201646, 0.11332925265201646, 0.11332925265201646]",0
"[0.23436153442778823, 0.23436153442778823, 0.23436153442778823, 0.23436153442778823]",0
"[0.5862874781023983, 0.5862874781023983, 0.5862874781023983, 0.5862874781023985]",1
"[0.618732914827156, 0.618732914827156, 0.618732914827156, 0.6187329148271561]",1
"[0.665249904208272, 0.665249904208272, 0.665249904208272, 0.665249904208272]",1
"[0.48862399221327646, 0.4886239922132764, 0.48862399221327646, 0.4886239922132764]",1
"[0.06832088247974047, 0.06832088247974047, 0.06832088247974047, 0.06832088247974047]",0
"[0.10981299086407866, 0.10981299086407867, 0.10981299086407866, 0.10981299086407866]",0
"[0.35352344708122857, 0.35352344708122857, 0.3535234470812286, 0.35352344708122857]",0
"[0.5979550640675251, 0.5979550640675251, 0.597955064067525, 0.5979550640675251]",1
"[0.2943876061511958, 0.2943876061511958, 0.2943876061511958, 0.2943876061511958]",0
"[0.5916168020956788, 0.5916168020956788, 0.5916168020956788, 0.5916168020956789]",1
"[0.23890588523032627, 0.2389058852303263, 0.2389058852303263, 0.23890588523032627]",0
"[0.14528809225127154, 0.14528809225127154, 0.14528809225127154, 0.1452880922512715]",0
"[0.5137008119893087, 0.5137008119893087, 0.5137008119893087, 0.5137008119893087]",1
"[0.20476572800763, 0.20476572800763002, 0.20476572800763002, 0.20476572800763]",0
"[0.9980933023856489, 0.9980933023856489, 0.9980933023856489, 0.998093302385649]",1
"[0.5351017292800775, 0.5351017292800774, 0.5351017292800774, 0.5351017292800775]",1
"[0.4284874731026623, 0.4284874731026622, 0.4284874731026623, 0.4284874731026622]",1
"[0.9442468021790078, 0.9442468021790077, 0.9442468021790077, 0.9442468021790078]",1
"[0.9947818543495, 0.9947818543495, 0.9947818543494998, 0.9947818543495]",1
"[0.9814335822334522, 0.9814335822334522, 0.9814335822334522, 0.9814335822334523]",1
"[0.006929312648849965, 0.006929312648849965, 0.006929312648849966, 0.006929312648849966]",0
"[0.06250349944980974, 0.06250349944980974, 0.06250349944980974, 0.06250349944980974]",0
"[0.9411873876247174, 0.9411873876247174, 0.9411873876247174, 0.9411873876247174]",1
"[0.28628467123299484, 0.28628467123299484, 0.28628467123299484, 0.28628467123299484]",0
"[0.925821385742653, 0.925821385742653, 0.9258213857426529, 0.925821385742653]",1
"[0.6469228012965982, 0.6469228012965982, 0.6469228012965982, 0.6469228012965983]",1
"[0.09431198148752674, 0.09431198148752676, 0.09431198148752674, 0.09431198148752676]",0
"[0.30760013981718215, 0.30760013981718215, 0.30760013981718215, 0.30760013981718215]",0
"[0.5883037459572674, 0.5883037459572674, 0.5883037459572674, 0.5883037459572675]",1
"[0.767590555527698, 0.767590555527698, 0.767590555527698, 0.7675905555276981]",0
"[0.882923211216484, 0.882923211216484, 0.882923211216484, 0.8829232112164841]",1
"[0.06405656075753896, 0.06405656075753897, 0.06405656075753896, 0.06405656075753896]",0
"[0.07865279332479674, 0.07865279332479674, 0.07865279332479674, 0.07865279332479674]",0
"[0.20209766706757143, 0.20209766706757143, 0.20209766706757143, 0.2020976670675714]",0
"[0.9126512474999492, 0.9126512474999491, 0.9126512474999491, 0.9126512474999492]",1
"[0.03644040131800061, 0.03644040131800061, 0.036440401318000616, 0.036440401318000616]",0
