sequence,label
"[0.2651507514934025, 0.2651515745470796, 0.26516321468023313, 0.26515075149340256]",1
"[0.14021727338794607, 0.07089601971509941, 0.07091073689168899, 0.7872949021588137]",0
"[0.4264335848284959, 0.4264342272404573, 0.42644331262696145, 0.426433584828496]",1
"[0.029435078311030295, 0.029436165373484622, 0.029451539281732525, 0.17013988558394144]",0
"[0.0011325122539489923, 0.001133631016144602, 0.016668832024944926, 0.19303429761679616]",0
"[0.045896507132523134, 0.04589757575767273, 0.07334980498975348, 0.7786701765266276]",0
"[0.24157776013460863, 0.24157860959075841, 0.2415906231239784, 0.24157776013460866]",1
"[0.9620181182760085, 0.9620181608168801, 0.9620187624561435, 0.9620181182760087]",1
"[0.48510309573616656, 0.4851036724364779, 0.4851118284882642, 0.48510309573616667]",1
"[0.05400873816886305, 0.0030399231722979944, 0.003055715201839125, 0.1620017338093789]",0
"[0.05566766541511102, 0.05566872309626392, 0.055683681476010605, 0.055667665415111034]",0
"[0.8922233305204532, 0.8922234512336259, 0.8922251584338252, 0.8922233305204534]",1
"[0.26717800922970286, 0.26717883001278914, 0.2671904380338461, 0.2671780092297029]",1
"[0.7496291894393152, 0.7496294698622955, 0.7496334357771802, 0.7496291894393153]",1
"[0.2765662766075578, 0.2765670868754969, 0.27657854618485206, 0.27656627660755784]",1
"[0.0824431479808545, 0.08244417567264642, 0.07882154802423323, 0.08242842756161697]",0
"[0.553359439676842, 0.5533599399279565, 0.5533670147880104, 0.5533594396768421]",1
"[0.062486419613230586, 0.06248746965716982, 0.09253594601409808, 0.7947951157648971]",0
"[0.08155784276736201, 0.08155887145072291, 0.19016683072188992, 0.19015309556016158]",0
"[0.10519131584867537, 0.05377715134286074, 0.05379213968544917, 0.17353102216351124]",0
"[0.0028866422115701854, 0.0028877590090864887, 0.0029035534489357316, 0.1784361218607506]",0
"[0.3479964709394923, 0.3479972012034249, 0.3480075290467346, 0.3479964709394924]",1
"[0.08168424636733655, 0.10707028944311918, 0.049869374495194185, 0.10705296886855341]",0
"[0.982818870681437, 0.9828188899248285, 0.9828191620767471, 0.9828188706814371]",1
"[0.3524415575355586, 0.352442282820858, 0.3524525402532637, 0.35244155753555867]",1
"[0.30896623935849693, 0.30896701333748494, 0.3089779594260926, 0.308966239358497]",1
"[0.8252052618458573, 0.8252054576213206, 0.8252082263987681, 0.8252052618458575]",1
"[0.23123026543795966, 0.2312311264836206, 0.2312433039228612, 0.23123026543795971]",1
"[0.09398235661751647, 0.08709470291107166, 0.0871091634975635, 0.15976070998502037]",0
"[0.049181240681734614, 0.049173665391485114, 0.04918008655459711, 0.04916252014857384]",0
"[0.2981752120300386, 0.2981759980953079, 0.2981871151155661, 0.29817521203003866]",1
"[0.1060790211305218, 0.02630855980219619, 0.026323983252287065, 0.1492175297152463]",0
"[0.030475267935630806, 0.030476353833040877, 0.030491711264513766, 0.07132891144739803]",0
"[0.5911981173223814, 0.5911985751930173, 0.5912050506821839, 0.5911981173223815]",1
"[0.6515524762145226, 0.6515528664864272, 0.6515583859526062, 0.6515524762145227]",1
"[0.04641716196077264, 0.04641823000277288, 0.04643333491201818, 0.05202948179964167]",0
"[0.03594182362313678, 0.03594290339783696, 0.035958174238167225, 0.0359418236231368]",0
"[0.17959311481190984, 0.026342800739028224, 0.026358223646736408, 0.7830883823571297]",0
"[0.890603604390653, 0.8905973267428599, 0.8905926596274389, 0.8905908040260988]",1
"[0.234118827704213, 0.2341196855145957, 0.23413181719853413, 0.23411882770421305]",1
"[0.11197566906705503, 0.005209422529800415, 0.005225180194075836, 0.17913150166516745]",0
"[0.12004101876821452, 0.1450673290421226, 0.08332527990722453, 0.1450489309935547]",0
"[0.8731165463592403, 0.8731166884725967, 0.8731186983274047, 0.8731165463592405]",1
"[0.3005146386569089, 0.3005154221019487, 0.3005265020653038, 0.300514638656909]",1
"[0.48355505164787094, 0.48355563008203906, 0.48356381065509874, 0.483555051647871]",1
"[0.04082708275531687, 0.10112052665760936, 0.09093416756161031, 0.1668268312281534]",0
"[0.0384337345927612, 0.11530427472495648, 0.10942798061033662, 0.7853756474984409]",0
"[0.05019246948153083, 0.05019353329507095, 0.07990380049178167, 0.07988819521579976]",0
"[0.7070898979202928, 0.7070902259885832, 0.7070948657328533, 0.7070898979202929]",1
"[0.051559548415938884, 0.05156061069830871, 0.006621036274337881, 0.1876667847500297]",0
"[0.6628723186036338, 0.6628726961969681, 0.6628780363549789, 0.6628723186036339]",1
"[0.0065825874720912055, 0.0065837001300355575, 0.006599436025503014, 0.07330576774826549]",0
"[0.12678617087014638, 0.06624933258173944, 0.06626412336270114, 0.15979111085083705]",0
"[0.08069301813715656, 0.17414636464453667, 0.012113899552122841, 0.17413311931123798]",0
"[0.03005477596001934, 0.1017147829164606, 0.10726507569367198, 0.13533825443348627]",0
"[0.7700142500058401, 0.7700145075969279, 0.7700181506090951, 0.7700142500058403]",1
"[0.06199568563712694, 0.06199673623070327, 0.06201159437356718, 0.17381359021104922]",0
"[0.04378460698560695, 0.04378567797614943, 0.0710388983681092, 0.1963348716171437]",0
"[0.20018938139358208, 0.20019027720598437, 0.2002029463379418, 0.20018938139358214]",1
"[0.5001865653133801, 0.5001871251197434, 0.5001950422468867, 0.5001865653133802]",1
"[0.13839210140704805, 0.11022813584179665, 0.1102422299904895, 0.13837194083287493]",0
"[0.8213549121878991, 0.821355112275872, 0.8213579420434924, 0.8213549121878992]",1
"[0.9250461853153578, 0.9250462692659273, 0.9250474565466995, 0.925046185315358]",1
"[0.7311025818015296, 0.7311028829748782, 0.73110714235428, 0.7311025818015298]",1
"[0.584896017838588, 0.5848964827677686, 0.5849030580832292, 0.5848960178385881]",1
"[0.7110559308729112, 0.7110562544991232, 0.711060831420778, 0.7110559308729113]",1
"[0.8742146576334494, 0.8742147985168875, 0.8742167909774321, 0.8742146576334496]",1
"[0.20046202915859043, 0.20046292466561885, 0.2004755894787908, 0.2004620291585905]",1
"[0.01204450302744622, 0.012045609567877778, 0.012061258945703054, 0.18617474225665948]",0
"[0.17531715303251835, 0.05144556755072819, 0.050879466131449835, 0.1752910722897388]",0
"[0.006148655113697638, 0.00614976825765953, 0.006165511026687028, 0.8015857091609971]",0
"[0.7342821923568383, 0.7342824899689256, 0.7342866989827723, 0.7342821923568384]",1
"[0.028135841308760474, 0.028136929826400054, 0.028152324314776104, 0.02813584130876048]",0
"[0.008289356080861182, 0.0034108133198524314, 0.0034265994744259454, 0.008261355283398473]",0
"[0.06855539245757719, 0.13520369917320937, 0.13521739770442157, 0.1581448239645865]",0
"[0.6527485102775726, 0.6527488992098824, 0.6527543997306849, 0.6527485102775727]",1
"[0.9280155498828606, 0.9280156305076508, 0.9280167707531991, 0.9280155498828608]",1
"[0.7044064614960234, 0.7044067925698448, 0.70441147482019, 0.7044064614960235]",1
"[0.06065452744094152, 0.04774114619775997, 0.04775623015177135, 0.782536526640279]",0
"[0.605825573912345, 0.6058260153997814, 0.6058322591876258, 0.6058255739123451]",1
"[0.6865918741365754, 0.6865922251632806, 0.6865971895996242, 0.6865918741365755]",1
"[0.6101690576147608, 0.6101694942373624, 0.6101756692237095, 0.6101690576147609]",1
"[0.6233516730556486, 0.6233520949133169, 0.6233580610848637, 0.6233516730556488]",1
"[0.06065484745005537, 0.04774146620651541, 0.04775655015545779, 0.1078454714390266]",0
"[0.9108136199718968, 0.9108137198633756, 0.9108151325903275, 0.910813619971897]",1
"[0.29607099210185506, 0.29607178052391514, 0.2960829308753637, 0.2960709921018551]",1
"[0.4182853527668468, 0.4182860043050778, 0.41829521876092013, 0.41828535276684686]",1
"[0.10504507168364155, 0.10504607406058632, 0.10506025029408339, 0.10504507168364158]",0
"[0.0752776639078681, 0.07527869962522175, 0.1547536227617342, 0.1780519509195622]",0
"[0.03177562496979914, 0.06549571196267931, 0.06551051468112913, 0.7875345889850944]",0
"[0.990199400878937, 0.9901994118559085, 0.990199567099013, 0.9901994008789372]",1
"[0.7204379580730459, 0.7204382711910999, 0.7204426994998983, 0.720437958073046]",1
"[0.681012355231877, 0.6810127125078144, 0.6810177653246566, 0.6810123552318771]",1
"[0.9528724178064591, 0.9528724705907955, 0.952873217099461, 0.9528724178064593]",1
"[0.020517704344219723, 0.020518801394406153, 0.10457448469806371, 0.14508589204620548]",0
"[0.7966854096004654, 0.0454951647477075, 0.04551028427847489, 0.7966575688075598]",0
"[0.024630621480099753, 0.024631713923692955, 0.024647163935328533, 0.02463062148009976]",0
"[0.00784470341715332, 0.001115870530217707, 0.0011316930371037875, 0.08125319409096772]",0
"[0.23454715990311403, 0.23454801723375152, 0.23456014213283738, 0.2345471599031141]",1
"[0.4796351000076482, 0.4796356828322823, 0.4796439254980217, 0.4796351000076483]",1
"[0.030146618575697035, 0.030147704841204458, 0.03016306747853735, 0.030146618575697042]",0
"[0.2452487446842486, 0.2452495900287832, 0.24526154541300316, 0.24524874468424865]",1
"[0.13839834158476833, 0.11023437601252771, 0.11024847006237512, 0.15119614606624]",0
"[0.8926299020996118, 0.8926300223574118, 0.8926317231174503, 0.892629902099612]",1
"[0.28225779870210704, 0.282258602595367, 0.28226997175007457, 0.2822577987021071]",1
"[0.8573189764444491, 0.857319136251568, 0.8573213963424859, 0.8573189764444493]",1
"[0.07320256480904577, 0.043823599013669015, 0.005335101460368824, 0.18248231709639093]",0
"[0.45235080295086805, 0.45235141633475096, 0.4523600911882505, 0.4523508029508681]",1
"[0.022353916639545893, 0.022355011633118285, 0.022370497708133597, 0.022353916639545897]",0
"[0.010348134714876679, 0.01034924315529273, 0.010364919403871534, 0.7825093258656008]",0
"[0.06983990904060948, 0.06984095084841523, 0.049768253330278366, 0.7975945554929407]",0
"[0.007497173519501836, 0.007498285153081788, 0.007514006561355587, 0.13899355853654713]",0
"[0.4794790955646417, 0.47947967856400553, 0.479487923700881, 0.47947909556464174]",1
"[0.06995271225324498, 0.06995375393470767, 0.03845036294818116, 0.8053778171602329]",0
"[0.30530085496834947, 0.3053016330526803, 0.3053126372015806, 0.3053008549683495]",1
"[0.000657938738095261, 0.006927869546510793, 0.006943599990271888, 0.09876441281047686]",0
"[0.12513828393832654, 0.09972080836131678, 0.09973506894799428, 0.12511252320466087]",0
"[0.057874288259729637, 0.05787534346939732, 0.07484054216304571, 0.11556841138835637]",0
"[0.022358876780810718, 0.022359971768827598, 0.022375457765273454, 0.7999871036327116]",0
"[0.20382388490424205, 0.20382477664588905, 0.20383738820671213, 0.2038238849042421]",1
"[0.9369394840365053, 0.9369395546662158, 0.936940553555177, 0.9369394840365055]",1
"[0.04008642166128891, 0.04008749679391228, 0.044694914885419476, 0.04466975219454251]",0
"[0.7045237448362529, 0.7045240757787135, 0.7045287561712711, 0.704523744836253]",1
"[0.9793309313449247, 0.9793309544949151, 0.9793312818963675, 0.9793309313449249]",1
"[0.03128361095724006, 0.031284695949281176, 0.004291249435193494, 0.7766723596288024]",0
"[0.5229744143113195, 0.5229749485945936, 0.5229825047584549, 0.5229744143113196]",1
"[0.022207672474512073, 0.022208767631882412, 0.022224256023429388, 0.18160373207428948]",0
"[0.07328288709662452, 0.10573073279284922, 0.007494806340169039, 0.10773378825828962]",0
"[0.036888890595604164, 0.03688996930956031, 0.03690522514819371, 0.15944342094862862]",0
"[0.08171992738353188, 0.08172095588535304, 0.0064575143905657795, 0.16557863567954417]",0
"[0.5059315289299439, 0.5059320823017719, 0.5059399084277452, 0.505931528929944]",1
"[0.49847323651777603, 0.49847379824311994, 0.4984817425096737, 0.4984732365177761]",1
"[0.5716164396362008, 0.5716169194389159, 0.5716237051050829, 0.5716164396362009]",1
"[0.039931697254737816, 0.05112011864644617, 0.051135149076917366, 0.05111089563830779]",0
"[0.0006456183872116678, 0.0006467376947433283, 0.0006625676327791296, 0.19287685313277725]",0
"[0.4020536904891051, 0.4020543602072953, 0.40206383177534205, 0.4020536904891052]",1
"[0.045058243258768005, 0.04505931282279883, 0.04507443925754025, 0.04505824325876802]",0
"[0.026653239084249117, 0.026654329262448623, 0.02666974723548815, 0.8088123149747307]",0
"[0.647677805863911, 0.6476782004755651, 0.6476837813171609, 0.6476778058639111]",1
"[0.11814192468201495, 0.005414868150792606, 0.005430622560771901, 0.7914609408075944]",0
"[0.669288661341075, 0.6692890317479088, 0.6692942702699936, 0.6692886613410751]",1
"[0.07728684112923537, 0.07728787459624896, 0.03889532807417941, 0.14345944572501426]",0
"[0.3934020840913549, 0.39340276349960934, 0.3934123721105267, 0.393402084091355]",1
"[0.007842623357913232, 0.0011137904733073498, 0.0011296130131419114, 0.16677194966512648]",0
"[0.011352643323281847, 0.011353750638617472, 0.01136941097561444, 0.7986953868446175]",0
"[0.5208719544332623, 0.5208724910713558, 0.5208800805385279, 0.5208719544332624]",1
"[0.29918996093008726, 0.29919074585880673, 0.2992018468052752, 0.2991899609300873]",1
"[0.10750642178289238, 0.057733099577604446, 0.05774802525725096, 0.10747778096720197]",0
"[0.6883365638253377, 0.688336912897937, 0.6883418496981085, 0.6883365638253378]",1
"[0.02162525588728767, 0.006813626420818873, 0.006829358674211927, 0.08276763722230811]",0
"[0.6523598592087902, 0.6523602485764012, 0.6523657552535006, 0.6523598592087904]",1
"[0.01777474622477248, 0.017775846347156062, 0.017791404956985103, 0.06962102280672955]",0
"[0.006434423252374228, 0.006435536076267047, 0.034075592550826185, 0.13748279551001613]",0
"[0.01129936180582423, 0.08652908743583225, 0.01585250262083019, 0.777988077100436]",0
"[0.9536868410012317, 0.9536868928733891, 0.9536876264814571, 0.9536868410012319]",1
"[0.5644634359186549, 0.5644639237329534, 0.5644708227038776, 0.564463435918655]",1
"[0.9752368947467623, 0.9752369224821993, 0.9752373147338658, 0.9752368947467626]",1
"[0.10963912252220943, 0.10964011975367648, 0.10965422321665146, 0.7955325767677865]",0
"[0.8720800368394491, 0.872080180113728, 0.8720822063870176, 0.8720800368394493]",1
"[0.11228031774344933, 0.11228131201669679, 0.12108283487425775, 0.16165612396641058]",0
"[0.7735948319808148, 0.7735950855615411, 0.7735986718566998, 0.773594831980815]",0
"[0.8537527948795981, 0.8537529586809496, 0.853755275260771, 0.8537527948795983]",1
"[0.2697166415299508, 0.2697174594696911, 0.26972902727839426, 0.2697166415299508]",1
"[0.02005881127494511, 0.02005990883910584, 0.07678088451578961, 0.18727829368580418]",0
"[0.03672920604778824, 0.03424509694585244, 0.03426039467974671, 0.05587679137101826]",0
"[0.11572377581313516, 0.11572476622960405, 0.11797831911023615, 0.17200889881343823]",0
"[0.0022219832820838735, 0.0022231008240385457, 0.002238905792194726, 0.002221983282083874]",0
"[0.0814400794134617, 0.027270346116669755, 0.027285754331889903, 0.12546533325269105]",0
"[0.23446891767477537, 0.23446977509304656, 0.23448190123150217, 0.2344689176747754]",1
"[0.06258578244308398, 0.1379178534324699, 0.14537607473238093, 0.14535661975653066]",0
"[0.5834551768034354, 0.5834556433464021, 0.5834622414850219, 0.5834551768034354]",1
"[0.8846794356703278, 0.8846795648328939, 0.8846813915296304, 0.884679435670328]",1
"[0.5307431155639313, 0.5307436411460218, 0.5307510742523754, 0.5307431155639314]",1
"[0.0606044460146225, 0.060605498166429836, 0.13799662972117438, 0.7874438664013153]",0
"[0.8793189630040663, 0.879319098170526, 0.8793210097780327, 0.8793189630040665]",1
"[0.0034642586620866962, 0.0034653748126548746, 0.0573873811026303, 0.19798643865377288]",0
"[0.015219473450603873, 0.015220576434971262, 0.015236175520742, 0.015219473450603876]",0
"[0.34355122433886914, 0.34355195958161416, 0.3435623578383623, 0.3435512243388692]",1
"[0.6571611159485822, 0.6571614999386384, 0.6571669305630401, 0.6571611159485823]",1
"[0.8810270116492918, 0.8810271449026846, 0.8810290294544194, 0.881027011649292]",1
"[0.007820702733613853, 0.007821814004831172, 0.04603253029474899, 0.163236488975206]",0
"[0.33042541051569146, 0.3304261604597502, 0.3304367666315516, 0.3304254105156915]",1
"[0.3146625615897541, 0.3146633291886866, 0.3146741850466117, 0.3146625615897541]",1
"[0.5392110367303261, 0.5392115528280854, 0.5392188518011728, 0.5392110367303261]",1
"[0.010464778036878489, 0.010465886346650445, 0.010481560747579813, 0.01046477803687849]",0
"[0.3413372412846318, 0.34133797900710566, 0.3413484123337101, 0.34133724128463183]",1
"[0.09980460243507736, 0.09980561068150826, 0.0636837736370723, 0.17416080009958684]",0
"[0.0366844047718479, 0.03668548371483444, 0.054357746201236234, 0.1125304048659306]",0
"[0.5662052455253925, 0.5662057313888109, 0.566212602769184, 0.5662052455253926]",1
"[0.09404251833092207, 0.029384803968236575, 0.02940017869005851, 0.19802291969275287]",0
"[0.11740302363811321, 0.08966933335296055, 0.08968375315683637, 0.11737454282697973]",0
"[0.3058085494274877, 0.3058093269431852, 0.3058203230501215, 0.30580854942748775]",1
"[0.8651071982530062, 0.865107349337078, 0.8651094860612795, 0.8651071982530064]",1
"[0.3839738155742675, 0.38397450554247164, 0.3839842634987155, 0.38397381557426763]",1
"[0.02310241795686341, 0.001954773482602484, 0.0019705827011127167, 0.7865782417483251]",0
"[0.7592789042631934, 0.7592791738781974, 0.7592829869400096, 0.7592789042631936]",1
"[0.06621692585804845, 0.06621797172370637, 0.06623276300142977, 0.7907551607069772]",0
